latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
40.72052,-73.98003,10.0,21.0,0.38,4.0,0.0
40.76263,-73.93547,1.0,2.0,1.54,1.0,349.0
40.83648,-73.85812,1.0,120.0,3.11,2.0,336.0
40.83705,-73.9399,7.0,4.0,0.09,1.0,0.0
40.73075,-73.95725,2.0,0.0,0.044,1.0,0.0
40.71551,-73.96356,30.0,3.0,0.09,1.0,179.0
40.75274,-73.87777,3.0,86.0,2.39,1.0,271.0
40.69061,-73.73917,5.0,1.0,0.03,1.0,179.0
40.75307,-73.97162,3.0,5.0,0.35,12.0,0.0
40.79666,-73.97334,6.0,0.0,0.033999999999999996,1.0,0.0
40.81098,-73.94278,30.0,1.0,0.09,103.0,237.0
40.72627,-73.95943,3.0,0.0,0.128,1.0,0.0
40.76054,-73.96449,30.0,1.0,1.0,2.0,148.0
40.70973,-73.95301,4.0,12.0,0.29,1.0,0.0
40.67549,-73.94392,7.0,0.0,0.054000000000000006,1.0,0.0
40.80393,-73.95674,7.0,0.0,0.034,3.0,0.0
40.68464,-73.92268,2.0,89.0,5.59,1.0,35.0
40.72456,-73.98004,3.0,25.0,0.4,1.0,0.0
40.77282,-73.9808,10.0,1.0,0.03,1.0,0.0
40.76205,-73.9888,5.0,0.0,0.05800000000000001,1.0,0.0
40.74495,-73.9557,3.0,34.0,1.02,1.0,3.0
40.73048,-73.98689,5.0,13.0,0.42,1.0,0.0
40.83166,-73.81747,1.0,192.0,5.15,1.0,303.0
40.65327,-73.96573,5.0,2.0,0.32,1.0,0.0
40.71352,-73.96148,30.0,29.0,1.41,2.0,0.0
40.68,-73.95526,3.0,5.0,0.13,1.0,0.0
40.73641,-73.9533,3.0,24.0,0.32,28.0,84.0
40.69055,-73.92071,1.0,48.0,1.22,2.0,36.0
40.70722,-73.89614,30.0,1.0,0.68,23.0,281.0
40.69462,-73.96996,12.0,0.0,0.24000000000000005,1.0,2.0
40.69023,-73.95428,4.0,1.0,0.05,4.0,28.0
40.69346,-73.96064,1.0,1.0,1.0,2.0,321.0
40.86725,-73.92726,1.0,0.0,0.868,1.0,16.0
40.71671,-73.94094,6.0,1.0,0.1,1.0,287.0
40.68962,-73.98489,4.0,87.0,4.71,1.0,4.0
40.71323,-73.94866,3.0,26.0,0.58,1.0,0.0
40.73167,-73.98581,7.0,0.0,0.027999999999999997,1.0,0.0
40.67247,-73.95752,30.0,1.0,0.03,1.0,0.0
40.68061,-73.91693,1.0,29.0,4.58,2.0,10.0
40.69337,-73.91142,1.0,2.0,0.08,1.0,0.0
40.69798,-73.92968,3.0,5.0,0.71,3.0,17.0
40.73326,-74.00511,3.0,5.0,2.24,5.0,255.0
40.68626,-73.91324,3.0,76.0,1.13,1.0,40.0
40.653,-73.97717,7.0,0.0,0.044000000000000004,2.0,0.0
40.65331,-73.96271,2.0,2.0,0.12,1.0,0.0
40.76574,-73.95915,5.0,5.0,0.12,1.0,0.0
40.66603,-73.92925,1.0,0.0,1.006,1.0,314.0
40.75299,-73.96659,3.0,8.0,1.21,49.0,204.0
40.78784,-73.94931,1.0,4.0,0.18,1.0,0.0
40.69074,-73.93858,1.0,20.0,1.9,6.0,285.0
40.75687,-73.97321,30.0,1.0,0.03,49.0,331.0
40.79037,-73.9458,2.0,3.0,0.22,1.0,1.0
40.68042,-73.85515,3.0,1.0,0.3,3.0,53.0
40.72402,-73.94949,3.0,2.0,2.0,3.0,0.0
40.73201,-74.0032,30.0,0.0,0.44800000000000006,9.0,15.0
40.72946,-73.88054,2.0,4.0,0.4,2.0,324.0
40.63837,-73.91149,2.0,102.0,4.27,1.0,294.0
40.67637,-73.95951,6.0,1.0,0.02,1.0,0.0
40.7152,-73.99947,6.0,39.0,1.31,1.0,351.0
40.69137,-73.96,2.0,6.0,0.89,1.0,67.0
40.72502,-73.97835,2.0,2.0,0.06,2.0,188.0
40.57776,-73.98313,3.0,2.0,1.05,10.0,0.0
40.69508,-73.93735,2.0,2.0,0.19,4.0,90.0
40.76455,-73.99297,1.0,49.0,1.11,1.0,4.0
40.81462,-73.95248,3.0,13.0,0.42,2.0,0.0
40.81468,-73.93735,2.0,1.0,0.07,1.0,156.0
40.72538,-73.98351,60.0,11.0,0.15,1.0,311.0
40.85893,-73.92985,3.0,1.0,0.02,1.0,0.0
40.69625,-73.94857,2.0,1.0,0.04,3.0,138.0
40.69538,-73.9701,30.0,0.0,0.08,1.0,0.0
40.66392,-73.95994,1.0,52.0,5.98,1.0,81.0
40.79236,-73.94689,1.0,1.0,0.16,2.0,7.0
40.73249,-74.00854,3.0,0.0,0.03,1.0,0.0
40.78999,-73.95226,3.0,5.0,0.32,2.0,0.0
40.63013,-73.90809,2.0,214.0,4.89,1.0,82.0
40.70474,-73.93812,3.0,3.0,0.08,1.0,0.0
40.85394,-73.89641,5.0,3.0,1.2,2.0,62.0
40.84098,-73.937,30.0,11.0,0.42,3.0,354.0
40.69801,-73.93357,3.0,11.0,0.81,1.0,0.0
40.77818,-73.98959,4.0,11.0,0.23,1.0,0.0
40.75288,-73.98526,7.0,11.0,0.58,1.0,265.0
40.66468,-73.99785,1.0,0.0,0.768,5.0,359.0
40.8226,-73.95468,30.0,100.0,2.31,2.0,183.0
40.76205,-73.90556,3.0,0.0,0.036,1.0,0.0
40.73714,-73.95333,2.0,62.0,2.11,3.0,0.0
40.76302,-73.98833,3.0,55.0,1.23,1.0,46.0
40.71704,-73.94509,1.0,0.0,0.026000000000000002,1.0,0.0
40.71694,-73.96017,21.0,1.0,0.02,1.0,0.0
40.7534,-73.97186,3.0,0.0,0.042,2.0,0.0
40.73182,-73.79505,1.0,51.0,9.39,1.0,49.0
40.68018,-73.96572,3.0,4.0,0.1,1.0,0.0
40.71159,-73.94043,2.0,25.0,0.54,2.0,0.0
40.77762,-73.9516,1.0,190.0,4.36,1.0,260.0
40.74776,-74.00238,15.0,1.0,0.06,1.0,0.0
40.65698,-73.89212,1.0,0.0,0.258,1.0,363.0
40.74534,-73.98108,3.0,0.0,0.06399999999999999,1.0,364.0
40.70026,-73.92026,30.0,0.0,0.242,17.0,315.0
40.74415,-73.86545,1.0,0.0,0.768,1.0,365.0
40.66931,-73.95215,2.0,3.0,0.12,1.0,0.0
40.719,-73.99565,2.0,9.0,1.41,1.0,89.0
40.67299,-73.95804,4.0,1.0,0.16,1.0,0.0
40.70033,-73.92635,2.0,1.0,0.05,1.0,0.0
40.80998,-73.95756,1.0,25.0,2.07,1.0,0.0
40.72309,-73.93767,3.0,95.0,1.65,1.0,358.0
40.77126,-73.95671,30.0,1.0,0.02,29.0,335.0
40.68282,-73.93289,2.0,74.0,1.65,1.0,333.0
40.76143,-73.98533,30.0,0.0,0.21800000000000003,232.0,296.0
40.68667,-73.9738,2.0,4.0,1.64,5.0,0.0
40.80909,-73.93726,30.0,0.0,0.09000000000000001,1.0,358.0
40.76365,-73.94914,60.0,6.0,0.11,1.0,278.0
40.73277,-73.98448,4.0,9.0,0.24,1.0,0.0
40.73939,-73.92308,2.0,13.0,1.49,6.0,341.0
40.68987,-73.94484,4.0,1.0,0.15,1.0,325.0
40.82156,-73.94966,2.0,82.0,5.68,2.0,266.0
40.70657,-73.72932,1.0,1.0,0.37,1.0,0.0
40.66072,-73.95772,2.0,2.0,0.92,1.0,0.0
40.80643,-73.92783,14.0,0.0,0.238,1.0,88.0
40.6832,-73.95455,3.0,131.0,2.64,1.0,140.0
40.69174,-73.93094,4.0,1.0,1.0,1.0,10.0
40.71365,-73.96232,3.0,12.0,0.38,1.0,188.0
40.76291,-73.96448,29.0,2.0,1.02,327.0,220.0
40.72459,-73.9462,1.0,13.0,1.04,1.0,0.0
40.70645,-73.90578,1.0,38.0,1.11,1.0,0.0
40.68539,-73.94973,2.0,39.0,1.55,1.0,276.0
40.75843,-73.97053,7.0,9.0,4.03,1.0,128.0
40.7401,-73.98256,20.0,0.0,0.14,1.0,314.0
40.68591,-73.95044,2.0,6.0,0.75,3.0,33.0
40.78132,-73.95262,30.0,0.0,0.32399999999999995,1.0,270.0
40.75948,-73.8341,1.0,3.0,0.39,4.0,75.0
40.76906,-73.95369,7.0,0.0,0.03,1.0,0.0
40.64162,-73.90915,3.0,1.0,0.05,4.0,364.0
40.58479,-73.9388,1.0,0.0,0.064,1.0,0.0
40.77585,-73.95881,3.0,4.0,4.0,1.0,138.0
40.80339,-73.95167,2.0,64.0,1.02,2.0,18.0
40.68537,-73.8775,3.0,160.0,3.44,2.0,256.0
40.82149,-73.93718,1.0,3.0,0.33,2.0,126.0
40.68792,-73.98999,5.0,8.0,0.2,1.0,0.0
40.79819,-73.94294,1.0,23.0,3.37,1.0,285.0
40.7265,-73.98278,3.0,76.0,2.59,1.0,25.0
40.65894,-73.94226,2.0,32.0,1.53,3.0,358.0
40.86284,-73.91955,4.0,142.0,1.68,2.0,179.0
40.74899,-73.97301,1.0,1.0,0.02,1.0,0.0
40.78429,-73.94878,5.0,48.0,1.73,2.0,71.0
40.69525,-73.93768,1.0,0.0,0.028000000000000004,1.0,0.0
40.7616,-73.99368,2.0,19.0,6.2,1.0,95.0
40.74945,-73.98762,1.0,58.0,6.72,2.0,0.0
40.64932,-73.98018,1.0,11.0,7.17,1.0,3.0
40.74429,-73.99984,26.0,39.0,1.71,1.0,29.0
40.83193,-73.9364,2.0,0.0,0.042,1.0,0.0
40.66118,-73.98901,25.0,0.0,0.244,1.0,0.0
40.83713,-73.94343,1.0,3.0,0.07,1.0,0.0
40.75849,-73.87068,1.0,218.0,6.91,1.0,153.0
40.66862,-73.9926,30.0,3.0,0.03,1.0,316.0
40.70507,-73.80424,1.0,1.0,0.11,5.0,364.0
40.65255,-73.96227,1.0,1.0,0.03,1.0,0.0
40.75106,-73.97485,1.0,18.0,4.74,3.0,85.0
40.59425,-73.95922,2.0,41.0,1.52,3.0,29.0
40.67984,-73.84403,1.0,35.0,2.18,1.0,356.0
40.67257,-73.97775,1.0,0.0,0.024,2.0,0.0
40.67518,-73.98119,1.0,4.0,0.18,1.0,0.0
40.71644,-73.95876,1.0,0.0,0.030000000000000006,1.0,0.0
40.68515,-73.95566,7.0,0.0,0.072,1.0,0.0
40.72145,-74.00231,1.0,16.0,0.83,2.0,365.0
40.71573,-73.96172,12.0,4.0,0.1,1.0,0.0
40.7498,-73.99623,1.0,5.0,1.0,1.0,158.0
40.68891,-73.93201,4.0,0.0,0.23000000000000004,1.0,0.0
40.70855,-73.96782,29.0,1.0,0.77,7.0,0.0
40.67126,-73.72982,2.0,4.0,0.13,2.0,349.0
40.68999,-73.96711,1.0,164.0,1.73,11.0,356.0
40.72106,-73.98384,3.0,31.0,0.41,1.0,28.0
40.67411,-73.93843,5.0,115.0,2.2,5.0,149.0
40.70726,-74.0106,2.0,2.0,0.77,327.0,351.0
40.7682,-73.95323,1.0,3.0,0.2,1.0,0.0
40.76311,-73.99388,1.0,89.0,1.0,1.0,353.0
40.68033,-73.91023,30.0,1.0,0.1,1.0,62.0
40.7118,-74.01678,4.0,2.0,0.26,1.0,0.0
40.74079,-73.98303,31.0,0.0,0.144,1.0,365.0
40.71019,-74.01705,60.0,4.0,0.07,1.0,13.0
40.57636,-73.95964,3.0,9.0,0.78,1.0,85.0
40.67844,-73.98136,4.0,1.0,0.39,1.0,14.0
40.61978,-73.95605,1.0,16.0,0.46,1.0,0.0
40.80598,-73.94792,1.0,16.0,4.21,1.0,346.0
40.57641,-74.12931,2.0,29.0,1.41,1.0,71.0
40.71591,-73.96039,5.0,1.0,0.04,3.0,0.0
40.70533,-73.9295,3.0,4.0,0.19,1.0,69.0
40.71681,-73.95729,5.0,14.0,1.12,1.0,44.0
40.7146,-73.991,4.0,151.0,1.63,2.0,323.0
40.72243,-73.95179,8.0,2.0,0.14,2.0,0.0
40.69378,-73.93932,3.0,0.0,1.0,2.0,316.0
40.73013,-74.00172,1.0,1.0,0.02,1.0,0.0
40.70701,-74.01176,2.0,6.0,2.57,327.0,237.0
40.71805,-73.9584,3.0,12.0,0.85,1.0,0.0
40.67754,-73.94305,3.0,0.0,0.07399999999999998,1.0,0.0
40.79832,-73.9398,2.0,18.0,1.86,1.0,209.0
40.77244,-73.98043,7.0,0.0,0.076,1.0,0.0
40.66155,-73.73064,1.0,0.0,0.22400000000000003,3.0,364.0
40.74284,-73.97967,1.0,22.0,7.02,1.0,29.0
40.70476,-73.92309,3.0,20.0,0.8,1.0,5.0
40.67109,-73.86841,1.0,1.0,1.0,1.0,75.0
40.72247,-73.95108,1.0,1.0,0.04,1.0,0.0
40.76197,-73.96139,30.0,1.0,0.56,13.0,138.0
40.71158,-73.85273,1.0,12.0,0.35,1.0,59.0
40.69198,-73.96008,2.0,0.0,0.71,1.0,5.0
40.76081,-73.93163,20.0,52.0,0.75,1.0,182.0
40.70286,-73.92271,2.0,6.0,0.16,1.0,0.0
40.6765,-73.94277,10.0,6.0,0.14,3.0,0.0
40.78286,-73.98339,30.0,14.0,0.26,34.0,274.0
40.77468,-73.97966,7.0,3.0,0.06,1.0,0.0
40.71342,-73.99929,2.0,8.0,0.23,1.0,58.0
40.67229,-73.92729,1.0,1.0,0.1,1.0,89.0
40.75179,-73.98606,1.0,0.0,0.024,1.0,0.0
40.71214,-73.94204,2.0,1.0,0.05,1.0,0.0
40.71024,-73.96081,2.0,120.0,3.29,1.0,149.0
40.73621,-74.00612,2.0,5.0,0.16,1.0,0.0
40.69095,-73.95338,7.0,2.0,1.5,2.0,189.0
40.77064,-73.96197,7.0,15.0,1.92,1.0,21.0
40.72747,-73.98409,3.0,0.0,0.096,2.0,0.0
40.73261,-73.98398,30.0,0.0,0.064,65.0,364.0
40.79031,-73.94269,1.0,0.0,0.792,1.0,354.0
40.70778,-73.9464,15.0,1.0,0.03,1.0,0.0
40.74766,-73.81942,1.0,38.0,3.52,6.0,363.0
40.77833,-73.98469,30.0,1.0,0.17,232.0,337.0
40.723,-73.97753,2.0,4.0,0.5,1.0,0.0
40.72592,-73.99026,2.0,16.0,0.43,1.0,0.0
40.76625,-73.9539,2.0,8.0,0.21,2.0,241.0
40.72069,-73.95829,2.0,9.0,2.9,1.0,3.0
40.79731,-73.94231,1.0,10.0,0.2,1.0,0.0
40.66073,-73.98983,3.0,23.0,1.95,1.0,365.0
40.76696,-73.99139,1.0,0.0,0.028000000000000004,1.0,0.0
40.691,-73.93032,3.0,2.0,0.06,1.0,0.0
40.81668,-73.94511,1.0,4.0,0.12,1.0,0.0
40.66744,-73.99254,2.0,1.0,0.18,1.0,0.0
40.73533,-73.98384,2.0,5.0,0.11,1.0,0.0
40.73183,-74.00649,90.0,0.0,0.178,1.0,89.0
40.65413,-73.97684,5.0,28.0,0.6,1.0,192.0
40.72259,-73.98472,1.0,6.0,0.71,1.0,5.0
40.65749,-73.95511,2.0,0.0,0.314,1.0,0.0
40.65015,-74.01084,2.0,1.0,0.05,1.0,0.0
40.68962,-73.92346,3.0,40.0,1.06,4.0,212.0
40.76275,-73.96093,2.0,9.0,0.36,2.0,0.0
40.81027,-73.94306,31.0,3.0,0.63,4.0,274.0
40.68107,-73.97876,30.0,50.0,2.48,2.0,208.0
40.68675,-73.95341,2.0,5.0,0.13,1.0,0.0
40.66819,-73.92394,2.0,5.0,0.25,2.0,46.0
40.76444,-73.98592,3.0,12.0,0.26,1.0,33.0
40.6802,-73.99739,1.0,117.0,5.31,1.0,15.0
40.75608,-73.90535,3.0,23.0,1.49,1.0,354.0
40.68224,-73.90739,2.0,106.0,3.26,4.0,349.0
40.76039,-73.99002,2.0,11.0,0.24,1.0,0.0
40.84492,-73.93891,2.0,109.0,4.86,1.0,261.0
40.80353,-73.94707,2.0,14.0,0.55,2.0,296.0
40.81072,-73.92031,1.0,32.0,3.31,4.0,76.0
40.81134,-73.95531,5.0,87.0,1.7,1.0,99.0
40.74658,-73.97782,2.0,3.0,0.17,1.0,0.0
40.66714,-73.98401,3.0,14.0,0.24,2.0,347.0
40.82992,-73.94563,2.0,1.0,0.04,2.0,0.0
40.71491,-73.99878,2.0,1.0,0.12,1.0,5.0
40.67558,-73.9231,2.0,3.0,2.09,3.0,126.0
40.6728,-73.79495,4.0,2.0,0.33,8.0,365.0
40.7082,-73.96719,2.0,12.0,1.07,1.0,26.0
40.68293,-73.93437,14.0,0.0,0.039999999999999994,1.0,0.0
40.69695,-73.92268,28.0,1.0,0.12,1.0,0.0
40.76876,-73.95979,1.0,1.0,0.03,1.0,0.0
40.82418,-73.94893,1.0,45.0,1.3,2.0,34.0
40.78689,-73.945,5.0,21.0,2.23,2.0,165.0
40.68602,-73.99023,2.0,15.0,1.8,2.0,0.0
40.74419,-73.99861,3.0,110.0,2.87,1.0,222.0
40.76749,-73.95533,24.0,89.0,1.4,1.0,146.0
40.709,-73.81431,2.0,9.0,2.33,1.0,13.0
40.74736,-73.85587,2.0,13.0,0.35,2.0,361.0
40.74877,-73.9994,5.0,44.0,0.62,1.0,87.0
40.81506,-73.93567,2.0,9.0,0.26,1.0,0.0
40.72152,-73.97999,2.0,4.0,0.1,2.0,1.0
40.68234,-73.97677,6.0,0.0,0.418,1.0,44.0
40.82314,-73.94245,2.0,13.0,1.08,1.0,23.0
40.76605,-73.908,3.0,15.0,1.51,1.0,0.0
40.74643,-73.98729,1.0,8.0,0.57,17.0,239.0
40.78182,-73.97915,1.0,141.0,5.94,1.0,231.0
40.66293,-73.9838,1.0,3.0,0.06,1.0,0.0
40.63849,-74.02028,1.0,84.0,2.23,4.0,0.0
40.67133,-73.94526,2.0,8.0,0.4,1.0,0.0
40.64695,-73.93121,2.0,3.0,1.14,4.0,365.0
40.79632,-73.969,1.0,7.0,5.0,1.0,42.0
40.72212,-73.9378,3.0,0.0,0.044000000000000004,1.0,0.0
40.70879,-73.94937,7.0,15.0,0.45,1.0,292.0
40.73359,-73.89227,14.0,35.0,1.58,3.0,215.0
40.589,-73.95675,3.0,3.0,0.28,1.0,189.0
40.74866,-73.97846,3.0,10.0,2.07,1.0,310.0
40.72399,-73.98869,2.0,2.0,0.04,1.0,0.0
40.80089,-73.95674,2.0,113.0,2.46,1.0,197.0
40.63396,-74.00729,1.0,6.0,0.46,7.0,365.0
40.75204,-73.9226,3.0,14.0,3.41,1.0,77.0
40.75606,-73.97108,2.0,2.0,0.05,2.0,0.0
40.75029,-73.99556,120.0,38.0,0.54,19.0,290.0
40.7439,-73.97974,10.0,0.0,0.11800000000000002,1.0,0.0
40.71974,-73.99263,7.0,0.0,0.048,1.0,0.0
40.73704,-74.01049,2.0,57.0,0.94,1.0,187.0
40.76575,-73.98168,30.0,0.0,0.16599999999999998,12.0,343.0
40.70959,-74.00646,3.0,2.0,0.06,1.0,0.0
40.71975,-73.96285,30.0,16.0,0.37,1.0,195.0
40.6796,-73.96948,1.0,197.0,4.19,13.0,324.0
40.84916,-73.93759,5.0,0.0,0.076,1.0,0.0
40.6952,-73.91535,3.0,35.0,4.34,1.0,127.0
40.73176,-74.00348,6.0,8.0,0.41,1.0,0.0
40.75724,-73.96384,30.0,0.0,0.142,87.0,280.0
40.71947,-73.96255,10.0,3.0,0.1,1.0,0.0
40.71844,-73.9858,2.0,104.0,2.81,1.0,76.0
40.764,-73.9587,3.0,11.0,0.22,1.0,0.0
40.74588,-74.00055,1.0,202.0,3.53,1.0,234.0
40.82154,-73.94554,15.0,1.0,0.05,1.0,0.0
40.73364,-74.00539,2.0,68.0,0.92,1.0,63.0
40.69202,-73.95456,21.0,0.0,0.118,2.0,365.0
40.86238,-73.92806,3.0,0.0,0.034,1.0,0.0
40.79805,-73.93399,4.0,5.0,3.06,1.0,219.0
40.68774,-73.8593,4.0,82.0,2.52,2.0,215.0
40.70218,-73.93582,5.0,1.0,0.24,1.0,11.0
40.79896,-73.96027,1.0,2.0,0.24,2.0,0.0
40.73232,-73.95664,1.0,15.0,4.09,6.0,0.0
40.71139,-73.9598,2.0,4.0,1.71,1.0,1.0
40.72206,-73.99695,4.0,0.0,0.754,1.0,317.0
40.8179,-73.94319,1.0,95.0,1.09,1.0,18.0
40.75606,-73.93234,1.0,16.0,2.45,2.0,181.0
40.80302,-73.95605,6.0,98.0,4.07,1.0,28.0
40.73394,-74.0049,30.0,4.0,0.27,6.0,153.0
40.80093,-73.96308,1.0,2.0,0.07,1.0,0.0
40.72529,-73.97756,2.0,23.0,0.51,1.0,0.0
40.69021,-73.92207,2.0,57.0,1.52,2.0,127.0
40.75301,-73.97198,3.0,0.0,0.06000000000000001,1.0,0.0
40.76447,-73.99056,2.0,0.0,0.14400000000000002,1.0,0.0
40.79118,-73.84766,2.0,6.0,0.95,1.0,336.0
40.79863,-73.93795,7.0,28.0,0.55,3.0,363.0
40.81072,-73.92349,2.0,26.0,0.85,1.0,260.0
40.83456,-73.9457,3.0,18.0,0.21,1.0,31.0
40.69396,-73.95578,1.0,16.0,1.34,34.0,346.0
40.85563,-73.93509,1.0,3.0,0.07,1.0,0.0
40.67862,-73.94687,3.0,118.0,2.12,1.0,23.0
40.83658,-73.86181,1.0,32.0,2.96,1.0,333.0
40.66114,-73.88889,3.0,28.0,1.43,13.0,90.0
40.80256,-73.94524,30.0,27.0,0.61,1.0,0.0
40.70704,-73.95522,2.0,47.0,1.1,1.0,54.0
40.75179,-73.89015,2.0,6.0,0.17,1.0,0.0
40.71015,-74.01281,2.0,0.0,0.054000000000000006,1.0,0.0
40.8129,-73.95213,1.0,4.0,0.06,2.0,0.0
40.7398,-73.98208,4.0,2.0,0.05,1.0,0.0
40.77883,-73.97494,1.0,7.0,0.14,1.0,0.0
40.74719,-73.97478,1.0,2.0,0.32,1.0,0.0
40.71926,-73.96035,2.0,0.0,0.6819999999999999,1.0,10.0
40.72786,-73.86946,2.0,12.0,0.2,1.0,89.0
40.69332,-73.96543,12.0,11.0,0.15,1.0,15.0
40.71188,-73.95155,2.0,198.0,2.78,2.0,89.0
40.80671,-73.95382,3.0,5.0,0.23,2.0,89.0
40.67382,-73.96782,2.0,14.0,0.27,1.0,0.0
40.68305,-73.96316,14.0,2.0,0.19,1.0,0.0
40.7098,-73.9418,2.0,6.0,0.66,3.0,173.0
40.57504,-73.95551,2.0,6.0,0.85,2.0,332.0
40.8167,-73.94421,2.0,1.0,0.7,1.0,76.0
40.73494,-73.9503,3.0,193.0,1.86,1.0,0.0
40.67508,-73.91788,1.0,19.0,1.61,1.0,153.0
40.71332,-73.95291,3.0,1.0,0.02,1.0,0.0
40.72814,-73.98296,3.0,35.0,2.82,1.0,0.0
40.84111,-73.92513,2.0,100.0,3.86,5.0,338.0
40.70348,-73.91051,2.0,1.0,0.09,1.0,0.0
40.62989,-74.02345,3.0,34.0,2.24,1.0,231.0
40.74708,-73.98513,1.0,8.0,6.67,5.0,236.0
40.69521,-73.92011,1.0,3.0,2.31,1.0,0.0
40.77848,-73.9486,7.0,1.0,0.03,1.0,0.0
40.70227,-73.92926,2.0,4.0,0.08,1.0,0.0
40.74894,-73.99466,21.0,0.0,0.21399999999999997,1.0,219.0
40.71513,-73.9981,2.0,1.0,0.03,1.0,0.0
40.76399,-73.98639,1.0,0.0,0.374,1.0,36.0
40.80013,-73.95998,6.0,4.0,0.17,1.0,64.0
40.71756,-74.01659,7.0,0.0,0.512,1.0,12.0
40.87938,-73.86349,2.0,19.0,0.56,1.0,345.0
40.65836,-73.96161,2.0,15.0,0.43,2.0,0.0
40.6777,-73.98106,2.0,0.0,0.03,1.0,0.0
40.82738,-73.94559,3.0,1.0,0.05,1.0,0.0
40.72273,-74.00479,2.0,15.0,2.62,3.0,273.0
40.69379,-73.93645,1.0,93.0,3.0,2.0,2.0
40.70068,-73.91621,7.0,2.0,0.04,1.0,0.0
40.77138,-73.94973,1.0,15.0,0.62,1.0,0.0
40.71875,-73.98349,2.0,2.0,0.12,1.0,0.0
40.65815,-73.98172,2.0,87.0,2.78,1.0,77.0
40.56233,-74.12673,2.0,2.0,0.06,1.0,36.0
40.799,-73.96315,7.0,0.0,1.046,1.0,273.0
40.6979,-73.94126,1.0,0.0,0.076,1.0,0.0
40.68616,-73.97206,2.0,4.0,0.44,1.0,95.0
40.7854,-73.94981,2.0,3.0,0.97,1.0,188.0
40.68463,-73.92996,1.0,25.0,10.56,3.0,160.0
40.78302,-73.98057,14.0,3.0,0.13,1.0,205.0
40.67286,-73.97133,1.0,0.0,0.06000000000000001,1.0,0.0
40.66821,-73.98253,31.0,8.0,0.23,1.0,179.0
40.71267,-73.95367,35.0,6.0,0.16,1.0,365.0
40.79052,-73.94838,29.0,1.0,0.77,2.0,0.0
40.68561,-73.93289,30.0,1.0,0.73,27.0,312.0
40.70839,-73.80623,1.0,47.0,1.48,6.0,365.0
40.68558,-73.78018,1.0,8.0,0.42,4.0,155.0
40.76625,-73.92447,30.0,3.0,0.1,1.0,0.0
40.67578,-73.95606,5.0,9.0,0.47,1.0,0.0
40.82257,-73.95565,30.0,46.0,0.79,3.0,330.0
40.82297,-73.94882,1.0,0.0,0.942,1.0,29.0
40.67139,-73.94842,3.0,0.0,0.06999999999999999,2.0,0.0
40.7282,-74.00165,2.0,0.0,0.078,1.0,0.0
40.77186,-73.95402,2.0,3.0,0.11,1.0,0.0
40.72609,-73.90112,2.0,93.0,4.79,1.0,201.0
40.76397,-73.99078,1.0,5.0,5.0,1.0,173.0
40.72088,-73.97825,4.0,2.0,0.09,1.0,0.0
40.69343,-73.96387,1.0,3.0,0.3,1.0,0.0
40.6892,-73.95457,2.0,121.0,3.3,1.0,348.0
40.75104,-73.81459,1.0,1.0,1.0,6.0,339.0
40.77134,-73.94832,2.0,1.0,1.0,1.0,88.0
40.81666,-73.96074,15.0,33.0,0.69,2.0,5.0
40.70727,-73.95459,1.0,15.0,0.22,2.0,194.0
40.74844,-73.97713,30.0,1.0,0.05,50.0,364.0
40.68683,-73.96981,8.0,23.0,0.36,4.0,364.0
40.76425,-73.9802,3.0,0.0,0.032,1.0,0.0
40.73256,-73.98622,5.0,10.0,0.32,1.0,0.0
40.73774,-73.99725,30.0,0.0,0.168,232.0,337.0
40.74873,-73.98827,7.0,0.0,0.05600000000000001,1.0,0.0
40.67502,-73.87277,2.0,8.0,1.76,4.0,41.0
40.86768,-73.92685,2.0,41.0,1.34,3.0,180.0
40.82479,-73.94218,30.0,0.0,0.29000000000000004,1.0,242.0
40.77452,-73.90889,1.0,0.0,0.03,1.0,0.0
40.80689,-73.91437,3.0,4.0,2.79,1.0,330.0
40.7412,-73.90552,1.0,2.0,1.82,2.0,152.0
40.68099,-73.89264,2.0,18.0,3.78,1.0,61.0
40.69526,-73.95119,30.0,15.0,1.42,3.0,328.0
40.78345,-73.94751,3.0,0.0,0.6,9.0,29.0
40.68601,-73.91772,2.0,71.0,1.84,2.0,363.0
40.78456,-73.98117,30.0,0.0,0.296,8.0,0.0
40.79816,-73.94111,4.0,14.0,0.28,1.0,0.0
40.6639,-73.88173,1.0,12.0,0.68,3.0,89.0
40.67694,-73.95575,2.0,24.0,0.57,1.0,0.0
40.74737,-73.97407,29.0,4.0,0.42,2.0,201.0
40.71885,-73.99572,30.0,6.0,0.15,91.0,342.0
40.5974,-73.96211,2.0,137.0,3.55,2.0,133.0
40.75298,-73.98874,30.0,3.0,0.1,96.0,0.0
40.69092,-73.91546,1.0,1.0,0.03,1.0,0.0
40.70858,-74.00599,13.0,0.0,0.176,1.0,0.0
40.79803,-73.93648,1.0,35.0,1.82,2.0,318.0
40.66255,-73.94676,1.0,57.0,3.07,2.0,53.0
40.7342,-74.00854,2.0,6.0,0.12,1.0,0.0
40.71475,-73.94197,1.0,1.0,0.04,1.0,0.0
40.69563,-73.98193,1.0,38.0,2.06,1.0,46.0
40.71765,-73.95772,2.0,79.0,1.62,1.0,143.0
40.68258,-73.93893,3.0,130.0,2.63,2.0,105.0
